sources,id,description,date,location,latitude,longitude,graphic,associations,time
"['src4182', 'src4183']",CIV1935,Aftermath of shelling of an educational centre.,03/16/2023,Kostyantynivka (Donetsk region),48.495343,37.664521,FALSE,"['asc1', 'asc24']",00:00
"['src4184', 'src4185', 'src4186', 'src4187']",CIV1936,Shelling aftermath of what appears to be a courtyard of a medical institution.,03/16/2023,Kherson,46.63879,32.612785,FALSE,"['asc2', 'asc11']",00:00
['src4188'],CIV1937,Damage to what appears to be water supply pipes as a result of shelling.,03/16/2023,Kherson,46.676086,32.643453,FALSE,"['asc1', 'asc9', 'asc4', 'asc8', 'asc11']",00:00
"['src4189', 'src4190', 'src4191', 'src4192']",CIV1938,Nursery school damaged in a reported strike.,03/14/2023,Odesa region,46.06975,30.465716,FALSE,"['asc3', 'asc1', 'asc19']",00:00
['src4193'],CIV1931,Aftermath of shelling of a fire station in Vovchansk (Kharkiv Oblast).,03/15/2023,Kharkiv,50.287026,36.926634,FALSE,"['asc1', 'asc9']",00:00
"['src4194', 'src4195', 'src4196']",CIV1932,Aftermath of a reported shelling of a residential area in Kharkiv.,03/15/2023,Kharkiv,50.070973,36.206555,FALSE,['asc1'],00:00
"['src4197', 'src4198', 'src4199', 'src4200']",CIV1928,[Graphic: blurred body] Civilian car hit in reported shelling; one person killed.,03/14/2023,"Vovchansk, Kharkiv Oblast",50.286343,36.924066,TRUE,['asc1'],00:00
"['src4201', 'src4202', 'src4203']",CIV1924,School reportedly hit with two rockets; one person killed. ,03/13/2023,"Avdiivka, Donetsk Oblast",48.132572,37.743502,FALSE,['asc3'],00:00
"['src4204', 'src4205', 'src4206', 'src4207', 'src4208']",CIV1925,"One killed, at least three injured in a reported strike on residential buildings.",03/14/2023,"Kramatorsk, Donetsk Oblast",48.737107,37.579418,FALSE,['asc1'],00:00
['srcHidden'],CIV1923,[SGBV Red Flag] An interview with a representative of the Ukrainian LGBTQIA community who reportedly was a victim of sexual violence committed by Russian soldiers.,03/11/2023,Kramatorsk (Donetsk region),1.1e-05,0.00069,FALSE,"['asc8', 'asc11']",00:00
['src4209'],CIV1922,Residential building collapsed as a result of strike. At least 52 people reported dead.,03/09/2022,Izium (Kharkiv region),49.198419,37.278106,FALSE,"['asc1', 'asc11']",00:00
"['src4210', 'src4211', 'src4212', 'src4213']",CIV1920,"[Graphic: body visible] Strike near agricultural lyceum. At least one person reported dead, several injured.",03/13/2023,Znob-Novgorodsky (Sumy region),52.263195,33.606107,TRUE,"['asc3', 'asc11']",00:00
"['src4214', 'src4215']",CIV1921,Aftermath of a strike on Kharkiv Veterinary University. Multiple smaller craters indicate this was a cluster munition.  ,02/25/2022,Kharkiv,50.072133,36.142258,FALSE,"['asc3', 'asc24']",00:00
"['src4216', 'src4217', 'src4218', 'src4219']",CIV1917,"[Graphic: blood, body visible] Shelling of what appears to be parking lot near supermarket; at least 3 people reported dead, several wounded.",03/11/2023,Kherson,46.652928,32.594521,TRUE,"['asc7', 'asc11']",00:00
"['src4220', 'src4221']",CIV1918,Strike at what appears to be residential building.,03/11/2023,Kherson,46.652052,32.596692,FALSE,"['asc1', 'asc11']",00:00
['src4222'],CIV1914,"[Graphic: body covered, blood visible] Artillery shelling, reportedly killing one person. ",03/10/2023,Kherson,46.66311,32.619409,TRUE,"['asc8', 'asc20']",00:00
['srcHidden'],CIV1913,"Dozens of residential houses damaged, and at least 2 people wounded as an allegedly Kh-22 missile hit a residential area in Pisochyn (Kharkiv Oblast).",03/09/2023,,49.959574,36.099696,FALSE,[],00:00
"['src4223', 'src4224']",CIV1912,Damage to what appears to be a residential building. ,03/09/2023,Avdiyivka,48.161897,37.705961,FALSE,"['asc1', 'asc11']",00:00
['src4225'],CIV1916,Strike at what appears to be industrial area.,03/09/2023,Kyiv,50.397124,30.566947,FALSE,"['asc4', 'asc14']",00:00
"['src4226', 'src4227', 'src4228', 'src4229', 'src4230', 'src4231', 'src4232', 'src4233']",CIV1909,"[Graphic: bodies visible] Shelling of a bus stop in Kherson, 3 people reported to be killed and 2 wounded.",03/09/2023,Kherson,46.629139,32.595761,TRUE,"['asc1', 'asc2']",00:00
"['src4234', 'src4235', 'src4236', 'src4237', 'src4238', 'src4239']",CIV1910,"Damage to a residential area, at least 3 people reported to be wounded and several vehicles destroyed. ",03/09/2023,Kyiv,50.456134,30.385103,FALSE,"['asc1', 'asc2', 'asc11']",00:00
"['src4240', 'src4241', 'src4242', 'src4243', 'src4244']",CIV1908,5 civilians reported dead as a missile hit residential houses in Velyka Vil'shanytsya (Lviv Oblast).,03/09/2023,Velyka Vil'shanytsya (Lviv Oblast),49.811396,24.65996,FALSE,"['asc1', 'asc18']",00:00
"['src4245', 'src4246']",CIV1907,Apartment building damaged as a result shelling.,02/28/2022,Kharkiv,50.015972,36.212624,FALSE,"['asc1', 'asc11']",00:00
['src4247'],CIV1902,Car exploded as a result of shelling. At least two people reported dead.,03/05/2023,Budarky (Kharkiv region),50.392053,37.434087,TRUE,"['asc2', 'asc1', 'asc11']",00:00
"['src4248', 'src4249', 'src4250']",CIV1903,School damaged as a result of shelling.,03/06/2023,Kramatorsk (Donetsk region),48.734255,37.530633,FALSE,"['asc3', 'asc1', 'asc23']",00:00
['src4251'],CIV1901,Technical University of Agriculture struck.,07/29/2022,Kharkiv,50.005953,36.24548,FALSE,['asc3'],00:00
"['src4252', 'src4253', 'src4254', 'src4255', 'src4256', 'src4256']",CIV1899,Administrative building damaged in a reported strike. ,03/01/2023,"Kupiansk, Kharkiv Region",49.73485,37.597293,FALSE,['asc9'],00:00
['src4257'],CIV1900,"School, residential buildings damaged in a reported strike.",03/01/2023,"Chasiv Yar, Donetsk region",48.587542,37.832821,FALSE,"['asc3', 'asc11']",00:00
"['src4258', 'src4259', 'src4260', 'src4261']",CIV1897,Damage to bridge. ,02/28/2023,Donetsk ,47.947,37.677641,FALSE,"['asc2', 'asc11']",00:00
"['src4262', 'src4263', 'src4264', 'src4265']",CIV1898,"[Graphic: blood visible] Reported strike near a humanitarian aid access point.  9 people were reportedly injured, including one child. ",03/02/2023,Kherson,46.78924,33.337924,TRUE,"['asc15', 'asc11']",00:00
"['src4266', 'src4267', 'src4268', 'src4269', 'src4270', 'src4271', 'src4272', 'src4273', 'src4274', 'src4275']",CIV1896,Destroyed residential house; at least 13 people reported dead including children.,03/02/2023,Zaporizhzhia,47.839836,35.144654,FALSE,"['asc1', 'asc11']",00:00
"['src4276', 'src4277', 'src4278', 'src4279', 'src4280', 'src4281', 'src4282']",CIV1895,Aftermath of reported strike on residential buildings.,03/01/2023,"Chuhuiv, Kharkiv region",49.847479,36.725528,FALSE,"['asc1', 'asc3', 'asc11']",00:00
"['src4283', 'src4284']",CIV1894,Residential areas and civil infrastructure damaged in reported strikes. ,02/26/2023,Zaporizhzhia,47.820791,35.1115,FALSE,"['asc1', 'asc11']",00:00
"['src4285', 'src4286']",CIV1893,"[Graphic: bodies, blood] Four people reported killed, 5 injured in shelling of residential areas. ",02/28/2023,Kherson region,46.652563,32.599057,TRUE,"['asc1', 'asc11']",00:00
"['src4287', 'src4288', 'src4289', 'src4290', 'src4291', 'src4292']",CIV1892,[Graphic: blurred body] One person reported killed in shelling of residential areas. ,02/28/2023,"Kupiansk, Kharkiv Region",49.723034,37.602102,TRUE,"['asc1', 'asc3', 'asc11']",00:00
"['src4293', 'src4294']",CIV1891,"Aftermath of night shelling. Damage to reported Emergency Service (DSNS) buildings. At least one person reported dead, 4 injured.",02/28/2023,Sviatohirsk (Donetsk region),49.042174,37.557103,FALSE,"['asc9', 'asc11']",00:00
"['src4295', 'src4296', 'src4297']",CIV1890,What appears to be a double tap attack. Emergency vehicles shelled while searching for victims under the rubbles from an earlier shelling attack at the village council building.,02/24/2023,Dvorichna (Kharkiv region),49.84982,37.682942,FALSE,"['asc9', 'asc23']",00:00
['src4298'],CIV1888,"School, industrial site damaged as a result of series of shellings.",02/25/2023,Avdiivka (Donetsk region),48.161869,37.706108,FALSE,"['asc3', 'asc19', 'asc20']",00:00
['src4299'],CIV1886,Aftermath of reported shelling of residential area. ,02/27/2023,Kherson,46.633991,32.56299,FALSE,"['asc1', 'asc11']",00:00
"['src4300', 'src4301']",CIV1885,"One person reported killed in an explosion that also damaged a school, a church, and a hospital. ",12/17/2022,Kherson,46.696016,32.579828,TRUE,"['asc5', 'asc3', 'asc13']",00:00
"['src4302', 'src4303']",CIV1883,"Several buildings, including a school, damaged by explosion.",02/23/2023,Kupyan ,50.290239,36.934636,FALSE,"['asc9', 'asc23']",00:00
"['src4304', 'src4305']",CIV1870,The village of Burhunka (Kherson Oblast) reportedly was shelled by incendiary weapons.,02/20/2023,Burhunka (Kherson Oblast),46.809083,33.22375,FALSE,"['asc1', 'asc22']",00:00
['src4306'],CIV1881,Supermarket on fire after a reported strike.,02/22/2023,"Belgorod, Russia",50.408615,36.896559,FALSE,"['asc7', 'asc11']",00:00
"['src4307', 'src4308', 'src4309']",CIV1882,Residential buildings damaged as a result of a reported shelling in Kupiansk; at least one person injured.,02/21/2023,Kupiansk,49.724312,37.604186,FALSE,"['asc1', 'asc11']",00:00
"['src4310', 'src4311', 'src4312']",CIV1880,Apartment building on fire after reported attack on Kherson; at least one person killed. ,02/21/2023,Kherson,46.6629,32.598593,FALSE,['asc1'],00:00
"['src4313', 'src4314']",CIV1876,Residential buildings reportedly shelled in Stepnohirsk. ,02/20/2023,"Stepnohirsk, Zaporizhzhia",47.589254,35.363059,FALSE,['asc1'],00:00
['srcHidden'],CIV1877,Private houses damaged as a result of a reported rocket attack on Kushuhum. ,02/20/2023,"Kushuhum, Zaporizhzhia",47.758412,35.212371,FALSE,['asc1'],00:00
"['src4315', 'src4316', 'src4317', 'src4318', 'src4319', 'src4320', 'src4321', 'src4322', 'src4323']",CIV1878,"[Graphic: bodies, blood] Five people reportedly killed, 16 injured as a result of shelling in Kherson market. ",02/21/2023,Kherson,46.650102,32.598434,TRUE,['asc7'],00:00
"['src4324', 'src4325']",CIV1875,Munition remnant beside home in a residential area. ,09/23/2022,Kupyansk (Kharkiv region),49.68432,37.605,FALSE,"['asc1', 'asc11']",00:00
['src4326'],CIV1871,'Centre for culture and leisure' damaged as a result of shelling.,02/14/2023,Kostyantynivka (Donetsk region),48.513558,37.686087,FALSE,"['asc10', 'asc9', 'asc11']",00:00
"['src4327', 'src4328', 'src4329', 'src4330', 'src4331']",CIV1872,"Strike on what appears to be residential area. At least one person reported dead, 8 injured.",02/15/2023,Pavlohrad (Dnipro region),48.556549,35.856343,FALSE,"['asc1', 'asc18']",00:00
['src4332'],CIV1874,"Aftermath of shelling residential areas. A building of a university, as well as neighboring residential buildings reported damaged. ",02/17/2023,Kherson,46.66838,32.595891,FALSE,"['asc3', 'asc11']",00:00
"['src4333', 'src4334', 'src4335']",CIV1869,"[Graphic: blurred bodies] Attack on bus stop at the Avdiivka coal plant, reportedly killing 9 people and injuring 19 others.",05/04/2022,Avdiivka,48.162245,37.709787,TRUE,"['asc2', 'asc4', 'asc11']",00:00
"['src4336', 'src4337', 'src4338']",CIV1868,Residential buildings damaged in reported cruise missile attack in Khmelnytskyi; two civilians reportedly wounded.,02/18/2023,Khmel'nyts'kyi,49.404898,26.997942,FALSE,"['asc1', 'asc18']",00:00
"['src4339', 'src4340', 'src4341']",CIV1865,Damage after what is reported to be an overnight strike on Kharkiv.,02/17/2023,Kharkiv,49.940223,36.228529,FALSE,"['asc3', 'asc4', 'asc11']",00:00
"['src4342', 'src4343', 'src4344']",CIV1867,Volunteer medics affected by strike.,02/02/2023,Bakhmut,48.589175,37.979705,TRUE,"['asc8', 'asc11']",00:00
"['src4345', 'src4346', 'src4347']",CIV1864,Damaged residential buildings.,02/15/2023,"Pokrovsk, Donetsk region",48.257597,37.192166,FALSE,"['asc1', 'asc11']",00:00
"['src4348', 'src4349']",CIV1859,Yubileinyi Concert Hall struck by missiles.,02/12/2023,Kherson,46.638438,32.622828,FALSE,"['asc10', 'asc11']",00:00
['src4350'],CIV1857,Strike on a bridge with new drone boat.,02/10/2023,Zatoka (Odesa region),46.07681,30.470314,FALSE,"['asc2', 'asc6']",00:00
"['src4351', 'src4352']",CIV1858,Strike on what appears to be mail depot. At least one person reported wounded.,02/12/2023,Kharkiv,49.971667,36.277213,FALSE,"['asc7', 'asc23']",00:00
['src4353'],CIV1853,Residential building damaged and on fire following strike. ,02/10/2023,Kherson,46.652854,32.565903,FALSE,"['asc1', 'asc11']",00:00
"['src4354', 'src4355', 'src4356']",CIV1851,Damage to a residential area. ,02/08/2023,Kherson,46.651949,32.621995,FALSE,"['asc1', 'asc11']",00:00
['src4357'],CIV0246,Strike on what appears to be a residential area.,03/02/2022,Kharkiv,50.004828,36.237768,FALSE,"['asc1', 'asc11']",00:00
['src4358'],CIV0132,Widespread and significant damage to residential area.,03/01/2022,"Kyiv, Borodyanka",50.639824,29.919957,FALSE,['asc1'],00:00
"['src4359', 'src4360', 'src4361', 'src4362']",CIV1845,Polyclinic in Vovchansk on fire after shelling. ,02/06/2023,"Vovchansk, Kharkiv region ",50.29289,36.930565,FALSE,['asc5'],00:00
"['src4363', 'src4364', 'src4365', 'src4366', 'src4367', 'src4368']",CIV1846,School damaged by shelling.,02/05/2023,Kherson,46.610206,32.576935,FALSE,['asc3'],00:00
"['src4369', 'src4370', 'src4371', 'src4372', 'src4373', 'src4374', 'src4375']",CIV1842,Two reportedly C-300 missiles hit a university building and substantially damaged nearby residential buildings. At least 5 civilians reported wounded.,02/05/2023,Kharkiv,49.995143,36.242413,TRUE,"['asc1', 'asc3', 'asc14']",00:00
"['src4376', 'src4376']",CIV1841,Shopping centre on fire as a result of strike. ,02/03/2023,Kherson,46.674874,32.641281,FALSE,"['asc7', 'asc11']",00:00
"['src4377', 'src4378', 'src4379', 'src4380', 'src4381', 'src4382']",CIV1840,"Strike on what appears to be residential building. At least 3 people reported dead, 8 injured.",02/01/2023,Kramatorsk (Donetsk region),48.741987,37.592173,FALSE,"['asc1', 'asc14']",00:00
"['src4383', 'src4384', 'src4385', 'src4386', 'src4387', 'src4388']",CIV1839,"[Graphic: blurred body] Strike on residential area, killing one person.",02/02/2023,Kherson,46.634586,32.604254,TRUE,"['asc1', 'asc11']",00:00
"['src4389', 'src4390', 'src4391']",CIV1836,"Damaged residential building and playground, reportedly near a hospital.",01/29/2023,Kharkiv,50.011842,36.244427,FALSE,"['asc1', 'asc11']",00:00
['src4392'],CIV1834,"Footage showing a missile hitting a central street of Bilozers'ke, Donetsk Oblast.",01/21/2023,"Bilozers'ke, Donetsk Oblast",48.537157,37.058819,FALSE,"['asc1', 'asc14']",00:00
['src4393'],CIV1833,"Reportedly one civilian was killed, and three were wounded due to the shelling of a food store in Beryslav, Kherson Oblast.",01/25/2023,"Beryslav, Kherson Oblast",46.835622,33.417778,FALSE,"['asc7', 'asc12', 'asc11']",00:00
['src4394'],CIV1832,"Reportedly one person was killed, and three were wounded in a strike which hit a local council building in Kochubeivka, Kherson Oblast.",01/26/2023,"Kochubeivka, Kherson Oblast",47.49706,33.210354,FALSE,"['asc9', 'asc11']",00:00
['src4395'],CIV1831,Drone footage showing scale of devastation.,01/29/2023,Mar'inka (Donetsk region),47.945621,37.503621,FALSE,"['asc1', 'asc11']",00:00
['src4396'],CIV1830,"Gymnasium in Kakhovka, Khersons'ka oblast, damaged by shelling.",01/30/2023,"Kakhovka, Khersons'ka oblast",46.808686,33.467057,FALSE,"['asc3', 'asc11']",00:00
['srcHidden'],CIV1829,Damage to residential buildings as a result of a night drone attack.,01/26/2023,"Hlevakha, Kyiv Oblast",50.279036,30.33716,FALSE,"['asc1', 'asc11']",00:00
['src4397'],CIV1828,"Drone footage of reportedly TOS-1 Buratino/TOS-1A Solntsepyok shelling of Vuhledar, Donetsk oblast.",01/27/2023,"Vuhledar, Donetsk oblast",47.781493,37.24708,FALSE,"['asc1', 'asc25']",00:00
"['src4398', 'src4399', 'src4400']",CIV1827,[Graphic: Bodies and blood stains visible] Regional hospital in Kherson was damaged by shelling. Civilian casualties were reported.,01/29/2023,Kherson,46.64525,32.608833,TRUE,"['asc5', 'asc1', 'asc11']",00:00
"['src4401', 'src4402', 'src4403', 'src4404', 'src4405', 'src4406']",CIV1826,"Damage to a residential building. One civilian was reported to be killed, and three wounded.",01/29/2023,Kharkiv,50.011785,36.244433,FALSE,"['asc1', 'asc14', 'asc23']",00:00
['srcHidden'],CIV1824,[Sensitive Media: Child's body pulled from rubble] Child killed following strikes on what appears to be a residential area.,03/19/2022,"Novi Petrivtsi, Kyiv Oblast",50.622311,30.442364,TRUE,"['asc1', 'asc11']",00:00
"['src4407', 'src4408', 'src4409']",CIV1825,[Graphic: Body visible] Damage to a residential building. At least three civilians reported dead.,01/29/2023,Kherson,46.647034,32.612062,TRUE,"['asc1', 'asc11']",00:00
['src4410'],CIV1822,Damage to a school in Kreminna.,01/25/2023,Kreminna,49.044719,38.203897,FALSE,"['asc3', 'asc11']",00:00
['src4411'],CIV1823,Damage to a children's hospital in Bakhmut.,01/26/2023,Bakhmut,48.593683,37.958251,FALSE,"['asc5', 'asc11']",00:00
"['src4412', 'src4413']",CIV1815,"[Graphic: body covered by cloth] Damage visible across Kherson following strikes, one person reported to be killed. ",01/23/2023,Antonivka (Khersons'ka oblast),46.675741,32.713715,FALSE,"['asc1', 'asc11']",00:00
['src4414'],CIV1817,Damage to what was reportedly a hotel. ,01/25/2023,Velyki Kopani (Kherson Oblast),46.482222,32.979472,FALSE,"['asc7', 'asc11']",00:00
